"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.3695,1,0.468,0.468,0.5,0
2.37,1,0.469,0.469,0.5,0
2.3705,1,0.47,0.47,0.5,0
2.371,1,0.471,0.471,0.5,0
2.3715,1,0.472,0.472,0.5,0
2.3719,1,0.473,0.473,0.5,0
2.3724,1,0.474,0.474,0.5,0
2.3729,1,0.475,0.475,0.5,0
2.3734,1,0.476,0.476,0.5,0
2.3739,1,0.477,0.477,0.5,0
2.3743,1,0.478,0.478,0.5,0
2.3748,1,0.479,0.479,0.5,0
2.3753,1,0.48,0.48,0.5,0
2.3758,1,0.481,0.481,0.5,0
2.3762,1,0.482,0.482,0.5,0
2.3767,1,0.483,0.483,0.5,0
2.3772,1,0.484,0.484,0.5,0
2.3777,1,0.485,0.485,0.5,0
2.3782,1,0.486,0.486,0.5,0
2.3786,1,0.487,0.487,0.5,0
2.3791,1,0.488,0.488,0.5,0
2.3796,1,0.489,0.489,0.5,0
2.3801,1,0.49,0.49,0.5,0
2.3806,1,0.491,0.491,0.5,0
2.381,1,0.492,0.492,0.5,0
2.3815,1,0.493,0.493,0.5,0
2.382,1,0.494,0.494,0.5,0
2.3825,1,0.495,0.495,0.5,0
2.3829,1,0.496,0.496,0.5,0
2.3834,1,0.497,0.497,0.5,0
2.3839,1,0.498,0.498,0.5,0
2.3844,1,0.499,0.499,0.5,0
2.3849,1,0.5,0.5,0.5,0
2.3844,1,0.501,0.501,0.5,0
2.3839,1,0.502,0.502,0.5,0
2.3834,1,0.503,0.503,0.5,0
2.3829,1,0.504,0.504,0.5,0
2.3825,1,0.505,0.505,0.5,0
2.382,1,0.506,0.506,0.5,0
2.3815,1,0.507,0.507,0.5,0
2.381,1,0.508,0.508,0.5,0
2.3806,1,0.509,0.509,0.5,0
2.3801,1,0.51,0.51,0.5,0
2.3796,1,0.511,0.511,0.5,0
2.3791,1,0.512,0.512,0.5,0
2.3786,1,0.513,0.513,0.5,0
2.3782,1,0.514,0.514,0.5,0
2.3777,1,0.515,0.515,0.5,0
2.3772,1,0.516,0.516,0.5,0
2.3767,1,0.517,0.517,0.5,0
2.3762,1,0.518,0.518,0.5,0
2.3758,1,0.519,0.519,0.5,0
2.3753,1,0.52,0.52,0.5,0
2.3748,1,0.521,0.521,0.5,0
2.3743,1,0.522,0.522,0.5,0
2.3739,1,0.523,0.523,0.5,0
2.3734,1,0.524,0.524,0.5,0
2.3729,1,0.525,0.525,0.5,0
2.3724,1,0.526,0.526,0.5,0
2.3719,1,0.527,0.527,0.5,0
2.3715,1,0.528,0.528,0.5,0
2.371,1,0.529,0.529,0.5,0
2.3705,1,0.53,0.53,0.5,0
2.37,1,0.531,0.531,0.5,0
2.3695,1,0.532,0.532,0.5,0
2.3691,1,0.533,0.533,0.5,0
2.3686,1,0.534,0.534,0.5,0
2.3681,1,0.535,0.535,0.5,0
2.3676,1,0.536,0.536,0.5,0
2.3672,1,0.537,0.537,0.5,0
2.3667,1,0.538,0.538,0.5,0
2.3662,1,0.539,0.539,0.5,0
2.3657,1,0.54,0.54,0.5,0
2.3652,1,0.541,0.541,0.5,0
2.3648,1,0.542,0.542,0.5,0
2.3643,1,0.543,0.543,0.5,0
2.3638,1,0.544,0.544,0.5,0
2.3633,1,0.545,0.545,0.5,0
2.3628,1,0.546,0.546,0.5,0
2.3624,1,0.547,0.547,0.5,0
2.3619,1,0.548,0.548,0.5,0
2.3614,1,0.549,0.549,0.5,0
2.3609,1,0.55,0.55,0.5,0
2.3605,1,0.551,0.551,0.5,0
2.36,1,0.552,0.552,0.5,0
2.3595,1,0.553,0.553,0.5,0
2.359,1,0.554,0.554,0.5,0
2.3585,1,0.555,0.555,0.5,0
2.3581,1,0.556,0.556,0.5,0
2.3576,1,0.557,0.557,0.5,0
2.3571,1,0.558,0.558,0.5,0
2.3566,1,0.559,0.559,0.5,0
2.3561,1,0.56,0.56,0.5,0
2.3557,1,0.561,0.561,0.5,0
2.3552,1,0.562,0.562,0.5,0
2.3542,1,0.563,0.563,0.5,0
2.3527,1,0.564,0.564,0.5,0
2.3512,1,0.565,0.565,0.5,0
2.3498,1,0.566,0.566,0.5,0
2.3483,1,0.567,0.567,0.5,0
2.3469,1,0.568,0.568,0.5,0
2.3454,1,0.569,0.569,0.5,0
2.344,1,0.57,0.57,0.5,0
2.3425,1,0.571,0.571,0.5,0
2.341,1,0.572,0.572,0.5,0
2.3396,1,0.573,0.573,0.5,0
2.3381,1,0.574,0.574,0.5,0
2.3367,1,0.575,0.575,0.5,0
2.3352,1,0.576,0.576,0.5,0
2.3338,1,0.577,0.577,0.5,0
2.3323,1,0.578,0.578,0.5,0
2.3308,1,0.579,0.579,0.5,0
2.3294,1,0.58,0.58,0.5,0
2.3279,1,0.581,0.581,0.5,0
2.3265,1,0.582,0.582,0.5,0
2.325,1,0.583,0.583,0.5,0
2.3236,1,0.584,0.584,0.5,0
2.3221,1,0.585,0.585,0.5,0
2.3206,1,0.586,0.586,0.5,0
2.3192,1,0.587,0.587,0.5,0
2.3177,1,0.588,0.588,0.5,0
2.3163,1,0.589,0.589,0.5,0
2.3148,1,0.59,0.59,0.5,0
2.3134,1,0.591,0.591,0.5,0
2.3119,1,0.592,0.592,0.5,0
2.3104,1,0.593,0.593,0.5,0
2.309,1,0.594,0.594,0.5,0
2.3075,1,0.595,0.595,0.5,0
2.3061,1,0.596,0.596,0.5,0
2.3046,1,0.597,0.597,0.5,0
2.3032,1,0.598,0.598,0.5,0
2.3017,1,0.599,0.599,0.5,0
2.3002,1,0.6,0.6,0.5,0
2.2988,1,0.601,0.601,0.5,0
2.2973,1,0.602,0.602,0.5,0
2.2959,1,0.603,0.603,0.5,0
2.2944,1,0.604,0.604,0.5,0
2.293,1,0.605,0.605,0.5,0
2.2915,1,0.606,0.606,0.5,0
2.29,1,0.607,0.607,0.5,0
2.2886,1,0.608,0.608,0.5,0
2.2871,1,0.609,0.609,0.5,0
2.2857,1,0.61,0.61,0.5,0
2.2842,1,0.611,0.611,0.5,0
2.2828,1,0.612,0.612,0.5,0
2.2813,1,0.613,0.613,0.5,0
2.2798,1,0.614,0.614,0.5,0
2.2784,1,0.615,0.615,0.5,0
2.2769,1,0.616,0.616,0.5,0
2.2755,1,0.617,0.617,0.5,0
2.274,1,0.618,0.618,0.5,0
2.2726,1,0.619,0.619,0.5,0
2.2711,1,0.62,0.62,0.5,0
2.2696,1,0.621,0.621,0.5,0
2.2682,1,0.622,0.622,0.5,0
2.2667,1,0.623,0.623,0.5,0
2.2653,1,0.624,0.624,0.5,0
2.2638,1,0.625,0.625,0.5,0
2.2612,1,0.626,0.626,0.5,0
2.2587,1,0.627,0.627,0.5,0
2.2562,1,0.628,0.628,0.5,0
2.2537,1,0.629,0.629,0.5,0
2.2512,1,0.63,0.63,0.5,0
2.2487,1,0.631,0.631,0.5,0
2.2462,1,0.632,0.632,0.5,0
2.2437,1,0.633,0.633,0.5,0
2.2412,1,0.634,0.634,0.5,0
2.2387,1,0.635,0.635,0.5,0
2.2362,1,0.636,0.636,0.5,0
2.2337,1,0.637,0.637,0.5,0
2.2312,1,0.638,0.638,0.5,0
2.2287,1,0.639,0.639,0.5,0
2.2262,1,0.64,0.64,0.5,0
2.2237,1,0.641,0.641,0.5,0
2.2212,1,0.642,0.642,0.5,0
2.2187,1,0.643,0.643,0.5,0
2.2162,1,0.644,0.644,0.5,0
2.2137,1,0.645,0.645,0.5,0
2.2112,1,0.646,0.646,0.5,0
2.2087,1,0.647,0.647,0.5,0
2.2062,1,0.648,0.648,0.5,0
2.2037,1,0.649,0.649,0.5,0
2.2012,1,0.65,0.65,0.5,0
2.1986,1,0.651,0.651,0.5,0
2.1961,1,0.652,0.652,0.5,0
2.1936,1,0.653,0.653,0.5,0
2.1911,1,0.654,0.654,0.5,0
2.1886,1,0.655,0.655,0.5,0
2.1861,1,0.656,0.656,0.5,0
2.1836,1,0.657,0.657,0.5,0
2.1811,1,0.658,0.658,0.5,0
2.1786,1,0.659,0.659,0.5,0
2.1761,1,0.66,0.66,0.5,0
2.1736,1,0.661,0.661,0.5,0
2.1711,1,0.662,0.662,0.5,0
2.1686,1,0.663,0.663,0.5,0
2.1661,1,0.664,0.664,0.5,0
2.1636,1,0.665,0.665,0.5,0
2.1611,1,0.666,0.666,0.5,0
2.1586,1,0.667,0.667,0.5,0
2.1561,1,0.668,0.668,0.5,0
2.1536,1,0.669,0.669,0.5,0
2.1511,1,0.67,0.67,0.5,0
2.1486,1,0.671,0.671,0.5,0
2.1461,1,0.672,0.672,0.5,0
2.1436,1,0.673,0.673,0.5,0
2.1411,1,0.674,0.674,0.5,0
2.1386,1,0.675,0.675,0.5,0
2.1361,1,0.676,0.676,0.5,0
2.1336,1,0.677,0.677,0.5,0
2.1311,1,0.678,0.678,0.5,0
2.1286,1,0.679,0.679,0.5,0
2.1261,1,0.68,0.68,0.5,0
2.1236,1,0.681,0.681,0.5,0
2.1211,1,0.682,0.682,0.5,0
2.1186,1,0.683,0.683,0.5,0
2.1161,1,0.684,0.684,0.5,0
2.1136,1,0.685,0.685,0.5,0
2.1111,1,0.686,0.686,0.5,0
2.1086,1,0.687,0.687,0.5,0
2.1053,1,0.688,0.688,0.5,0
2.1017,1,0.689,0.689,0.5,0
2.098,1,0.69,0.69,0.5,0
2.0944,1,0.691,0.691,0.5,0
2.0907,1,0.692,0.692,0.5,0
2.0871,1,0.693,0.693,0.5,0
2.0834,1,0.694,0.694,0.5,0
2.0797,1,0.695,0.695,0.5,0
2.0761,1,0.696,0.696,0.5,0
2.0724,1,0.697,0.697,0.5,0
2.0688,1,0.698,0.698,0.5,0
2.0651,1,0.699,0.699,0.5,0
2.0615,1,0.7,0.7,0.5,0
2.0578,1,0.701,0.701,0.5,0
2.0542,1,0.702,0.702,0.5,0
2.0505,1,0.703,0.703,0.5,0
2.0469,1,0.704,0.704,0.5,0
2.0432,1,0.705,0.705,0.5,0
2.0395,1,0.706,0.706,0.5,0
2.0359,1,0.707,0.707,0.5,0
2.0322,1,0.708,0.708,0.5,0
2.0286,1,0.709,0.709,0.5,0
2.0249,1,0.71,0.71,0.5,0
2.0213,1,0.711,0.711,0.5,0
2.0176,1,0.712,0.712,0.5,0
2.014,1,0.713,0.713,0.5,0
2.0103,1,0.714,0.714,0.5,0
2.0067,1,0.715,0.715,0.5,0
2.003,1,0.716,0.716,0.5,0
1.9993,1,0.717,0.717,0.5,0
1.9957,1,0.718,0.718,0.5,0
1.992,1,0.719,0.719,0.5,0
1.9884,1,0.72,0.72,0.5,0
1.9847,1,0.721,0.721,0.5,0
1.9811,1,0.722,0.722,0.5,0
1.9774,1,0.723,0.723,0.5,0
1.9738,1,0.724,0.724,0.5,0
1.9701,1,0.725,0.725,0.5,0
1.9665,1,0.726,0.726,0.5,0
1.9628,1,0.727,0.727,0.5,0
1.9591,1,0.728,0.728,0.5,0
1.9555,1,0.729,0.729,0.5,0
1.9518,1,0.73,0.73,0.5,0
1.9482,1,0.731,0.731,0.5,0
1.9445,1,0.732,0.732,0.5,0
1.9409,1,0.733,0.733,0.5,0
1.9372,1,0.734,0.734,0.5,0
1.9336,1,0.735,0.735,0.5,0
1.9299,1,0.736,0.736,0.5,0
1.9263,1,0.737,0.737,0.5,0
1.9226,1,0.738,0.738,0.5,0
1.9189,1,0.739,0.739,0.5,0
1.9153,1,0.74,0.74,0.5,0
1.9116,1,0.741,0.741,0.5,0
1.908,1,0.742,0.742,0.5,0
1.9043,1,0.743,0.743,0.5,0
1.9007,1,0.744,0.744,0.5,0
1.897,1,0.745,0.745,0.5,0
1.8934,1,0.746,0.746,0.5,0
1.8897,1,0.747,0.747,0.5,0
1.8861,1,0.748,0.748,0.5,0
1.8824,1,0.749,0.749,0.5,0
1.8787,1,0.75,0.75,0.5,0
1.8735,1,0.751,0.751,0.5,0
1.8685,1,0.752,0.752,0.5,0
1.8636,1,0.753,0.753,0.5,0
1.8586,1,0.754,0.754,0.5,0
1.8537,1,0.755,0.755,0.5,0
1.8487,1,0.756,0.756,0.5,0
1.8437,1,0.757,0.757,0.5,0
1.8388,1,0.758,0.758,0.5,0
1.8338,1,0.759,0.759,0.5,0
1.8288,1,0.76,0.76,0.5,0
1.8239,1,0.761,0.761,0.5,0
1.8189,1,0.762,0.762,0.5,0
1.814,1,0.763,0.763,0.5,0
1.809,1,0.764,0.764,0.5,0
1.804,1,0.765,0.765,0.5,0
1.7991,1,0.766,0.766,0.5,0
1.7941,1,0.767,0.767,0.5,0
1.7891,1,0.768,0.768,0.5,0
1.7842,1,0.769,0.769,0.5,0
1.7792,1,0.77,0.77,0.5,0
1.7743,1,0.771,0.771,0.5,0
1.7693,1,0.772,0.772,0.5,0
1.7643,1,0.773,0.773,0.5,0
1.7594,1,0.774,0.774,0.5,0
1.7544,1,0.775,0.775,0.5,0
1.7494,1,0.776,0.776,0.5,0
1.7445,1,0.777,0.777,0.5,0
1.7395,1,0.778,0.778,0.5,0
1.7346,1,0.779,0.779,0.5,0
1.7296,1,0.78,0.78,0.5,0
1.7246,1,0.781,0.781,0.5,0
1.7197,1,0.782,0.782,0.5,0
1.7147,1,0.783,0.783,0.5,0
1.7097,1,0.784,0.784,0.5,0
1.7048,1,0.785,0.785,0.5,0
1.6998,1,0.786,0.786,0.5,0
1.6949,1,0.787,0.787,0.5,0
1.6899,1,0.788,0.788,0.5,0
1.6849,1,0.789,0.789,0.5,0
1.68,1,0.79,0.79,0.5,0
1.675,1,0.791,0.791,0.5,0
1.67,1,0.792,0.792,0.5,0
1.6651,1,0.793,0.793,0.5,0
1.6601,1,0.794,0.794,0.5,0
1.6551,1,0.795,0.795,0.5,0
1.6502,1,0.796,0.796,0.5,0
1.6452,1,0.797,0.797,0.5,0
1.6403,1,0.798,0.798,0.5,0
1.6353,1,0.799,0.799,0.5,0
1.6303,1,0.8,0.8,0.5,0
1.6254,1,0.801,0.801,0.5,0
1.6204,1,0.802,0.802,0.5,0
1.6154,1,0.803,0.803,0.5,0
1.6105,1,0.804,0.804,0.5,0
1.6055,1,0.805,0.805,0.5,0
1.6006,1,0.806,0.806,0.5,0
1.5956,1,0.807,0.807,0.5,0
1.5906,1,0.808,0.808,0.5,0
1.5857,1,0.809,0.809,0.5,0
1.5807,1,0.81,0.81,0.5,0
1.5757,1,0.811,0.811,0.5,0
1.5708,1,0.812,0.812,0.5,0
1.5647,1,0.813,0.813,0.5,0
1.5582,1,0.814,0.814,0.5,0
1.5518,1,0.815,0.815,0.5,0
1.5453,1,0.816,0.816,0.5,0
1.5388,1,0.817,0.817,0.5,0
1.5324,1,0.818,0.818,0.5,0
1.5259,1,0.819,0.819,0.5,0
1.5194,1,0.82,0.82,0.5,0
1.513,1,0.821,0.821,0.5,0
1.5065,1,0.822,0.822,0.5,0
1.5,1,0.823,0.823,0.5,0
1.4935,1,0.824,0.824,0.5,0
1.4871,1,0.825,0.825,0.5,0
1.4806,1,0.826,0.826,0.5,0
1.4741,1,0.827,0.827,0.5,0
1.4677,1,0.828,0.828,0.5,0
1.4612,1,0.829,0.829,0.5,0
1.4547,1,0.83,0.83,0.5,0
1.4482,1,0.831,0.831,0.5,0
1.4418,1,0.832,0.832,0.5,0
1.4353,1,0.833,0.833,0.5,0
1.4288,1,0.834,0.834,0.5,0
1.4224,1,0.835,0.835,0.5,0
1.4159,1,0.836,0.836,0.5,0
1.4094,1,0.837,0.837,0.5,0
1.4029,1,0.838,0.838,0.5,0
1.3965,1,0.839,0.839,0.5,0
1.39,1,0.84,0.84,0.5,0
1.3835,1,0.841,0.841,0.5,0
1.3771,1,0.842,0.842,0.5,0
1.3706,1,0.843,0.843,0.5,0
1.3641,1,0.844,0.844,0.5,0
1.3576,1,0.845,0.845,0.5,0
1.3512,1,0.846,0.846,0.5,0
1.3447,1,0.847,0.847,0.5,0
1.3382,1,0.848,0.848,0.5,0
1.3318,1,0.849,0.849,0.5,0
1.3253,1,0.85,0.85,0.5,0
1.3188,1,0.851,0.851,0.5,0
1.3123,1,0.852,0.852,0.5,0
1.3059,1,0.853,0.853,0.5,0
1.2994,1,0.854,0.854,0.5,0
1.2929,1,0.855,0.855,0.5,0
1.2865,1,0.856,0.856,0.5,0
1.28,1,0.857,0.857,0.5,0
1.2735,1,0.858,0.858,0.5,0
1.2671,1,0.859,0.859,0.5,0
1.2606,1,0.86,0.86,0.5,0
1.2541,1,0.861,0.861,0.5,0
1.2476,1,0.862,0.862,0.5,0
1.2412,1,0.863,0.863,0.5,0
1.2347,1,0.864,0.864,0.5,0
1.2282,1,0.865,0.865,0.5,0
1.2218,1,0.866,0.866,0.5,0
1.2153,1,0.867,0.867,0.5,0
1.2088,1,0.868,0.868,0.5,0
1.2023,1,0.869,0.869,0.5,0
1.1959,1,0.87,0.87,0.5,0
1.1894,1,0.871,0.871,0.5,0
1.1829,1,0.872,0.872,0.5,0
1.1765,1,0.873,0.873,0.5,0
1.17,1,0.874,0.874,0.5,0
1.1635,1,0.875,0.875,0.5,0
1.1549,1,0.876,0.876,0.5,0
1.1467,1,0.877,0.877,0.5,0
1.1385,1,0.878,0.878,0.5,0
1.1302,1,0.879,0.879,0.5,0
1.122,1,0.88,0.88,0.5,0
1.1138,1,0.881,0.881,0.5,0
1.1056,1,0.882,0.882,0.5,0
1.0974,1,0.883,0.883,0.5,0
1.0891,1,0.884,0.884,0.5,0
1.0809,1,0.885,0.885,0.5,0
1.0727,1,0.886,0.886,0.5,0
1.0645,1,0.887,0.887,0.5,0
1.0562,1,0.888,0.888,0.5,0
1.048,1,0.889,0.889,0.5,0
1.0398,1,0.89,0.89,0.5,0
1.0316,1,0.891,0.891,0.5,0
1.0234,1,0.892,0.892,0.5,0
1.0151,1,0.893,0.893,0.5,0
1.0069,1,0.894,0.894,0.5,0
0.99869,1,0.895,0.895,0.5,0
0.99047,1,0.896,0.896,0.5,0
0.98224,1,0.897,0.897,0.5,0
0.97402,1,0.898,0.898,0.5,0
0.9658,1,0.899,0.899,0.5,0
0.95758,1,0.9,0.9,0.5,0
0.94936,1,0.901,0.901,0.5,0
0.94113,1,0.902,0.902,0.5,0
0.93291,1,0.903,0.903,0.5,0
0.92469,1,0.904,0.904,0.5,0
0.91647,1,0.905,0.905,0.5,0
0.90824,1,0.906,0.906,0.5,0
0.90002,1,0.907,0.907,0.5,0
0.8918,1,0.908,0.908,0.5,0
0.88358,1,0.909,0.909,0.5,0
0.87536,1,0.91,0.91,0.5,0
0.86713,1,0.911,0.911,0.5,0
0.85891,1,0.912,0.912,0.5,0
0.85069,1,0.913,0.913,0.5,0
0.84247,1,0.914,0.914,0.5,0
0.83424,1,0.915,0.915,0.5,0
0.82602,1,0.916,0.916,0.5,0
0.8178,1,0.917,0.917,0.5,0
0.80958,1,0.918,0.918,0.5,0
0.80136,1,0.919,0.919,0.5,0
0.79313,1,0.92,0.92,0.5,0
0.78491,1,0.921,0.921,0.5,0
0.77669,1,0.922,0.922,0.5,0
0.76847,1,0.923,0.923,0.5,0
0.76025,1,0.924,0.924,0.5,0
0.75202,1,0.925,0.925,0.5,0
0.7438,1,0.926,0.926,0.5,0
0.73558,1,0.927,0.927,0.5,0
0.72736,1,0.928,0.928,0.5,0
0.71913,1,0.929,0.929,0.5,0
0.71091,1,0.93,0.93,0.5,0
0.70269,1,0.931,0.931,0.5,0
0.69447,1,0.932,0.932,0.5,0
0.68625,1,0.933,0.933,0.5,0
0.67802,1,0.934,0.934,0.5,0
0.6698,1,0.935,0.935,0.5,0
0.66158,1,0.936,0.936,0.5,0
0.65336,1,0.937,0.937,0.5,0
0.64352,1,0.938,0.938,0.5,0
0.63325,1,0.939,0.939,0.5,0
0.62299,1,0.94,0.94,0.5,0
0.61273,1,0.941,0.941,0.5,0
0.60247,1,0.942,0.942,0.5,0
0.5922,1,0.943,0.943,0.5,0
0.58194,1,0.944,0.944,0.5,0
0.57168,1,0.945,0.945,0.5,0
